Epoch, Loss, Validation Loss, Accuracy, Validation Accuracy
1, 0.797765851020813, 0.5482475161552429, 0.620246410369873, 0.9360341429710388
2, 0.3377380669116974, 0.27681764960289, 0.8671665787696838, 0.914712131023407
3, 0.2196723222732544, 0.20157629251480103, 0.9207284450531006, 0.9744136333465576
4, 0.16435419023036957, 0.16058474779129028, 0.949651837348938, 0.9765458703041077
5, 0.12524516880512238, 0.13369286060333252, 0.959293007850647, 0.9808102250099182
6, 0.10732647776603699, 0.13187769055366516, 0.9651848077774048, 0.9850746393203735
7, 0.09609183669090271, 0.11152863502502441, 0.973219096660614, 0.9850746393203735
8, 0.09321334958076477, 0.10119520872831345, 0.973219096660614, 0.9850746393203735
9, 0.0842190608382225, 0.09133448451757431, 0.9780396223068237, 0.9829424023628235
10, 0.07121814787387848, 0.08594871312379837, 0.984467089176178, 0.9872068166732788
11, 0.06245845556259155, 0.08403240889310837, 0.9850026965141296, 0.9829424023628235
12, 0.0518776960670948, 0.07671647518873215, 0.9871451258659363, 0.9829424023628235
13, 0.04298148676753044, 0.06900236755609512, 0.9898232221603394, 0.9808102250099182
14, 0.03614470735192299, 0.06632109731435776, 0.9914301037788391, 0.9808102250099182
15, 0.040304701775312424, 0.05593778192996979, 0.9903588891029358, 0.9872068166732788
16, 0.029926102608442307, 0.05405718833208084, 0.9914301037788391, 0.9850746393203735
17, 0.02673252671957016, 0.052941303700208664, 0.9946438074111938, 0.9850746393203735
18, 0.035047661513090134, 0.05053427070379257, 0.9914301037788391, 0.9850746393203735
19, 0.016631465405225754, 0.047118332237005234, 0.9962506890296936, 0.9872068166732788
20, 0.016614876687526703, 0.04949595779180527, 0.9967862963676453, 0.9850746393203735
21, 0.016279160976409912, 0.04950868338346481, 0.9957150220870972, 0.9850746393203735
22, 0.012130199931561947, 0.04772616922855377, 0.9983931183815002, 0.9850746393203735
23, 0.013997548259794712, 0.04913143441081047, 0.9967862963676453, 0.9850746393203735
24, 0.010409094393253326, 0.049524690955877304, 0.9983931183815002, 0.9850746393203735
25, 0.011341484263539314, 0.04585500806570053, 0.9967862963676453, 0.9872068166732788
26, 0.01018554624170065, 0.05298544466495514, 0.9983931183815002, 0.9786780476570129
27, 0.012146266177296638, 0.05772368982434273, 0.9967862963676453, 0.9765458703041077
28, 0.009815752506256104, 0.06016572564840317, 0.9983931183815002, 0.9765458703041077
29, 0.008678711950778961, 0.061364587396383286, 0.9994643926620483, 0.9765458703041077
30, 0.008143963292241096, 0.0719200074672699, 0.9967862963676453, 0.9701492786407471
31, 0.0072436463087797165, 0.07046889513731003, 0.9973219037055969, 0.968017041683197
