Epoch, Loss, Validation Loss, Accuracy, Validation Accuracy
1, 0.8286976218223572, 0.6896205544471741, 0.5258064270019531, 0.7389473915100098
2, 0.662756085395813, 0.6063973903656006, 0.6215053796768188, 0.7242105007171631
3, 0.6153697967529297, 0.5763571262359619, 0.6698924899101257, 0.7284210324287415
4, 0.583120584487915, 0.5613113045692444, 0.6951612830162048, 0.7368420958518982
5, 0.5504556894302368, 0.538568377494812, 0.7198925018310547, 0.7557894587516785
6, 0.5307413339614868, 0.5055369734764099, 0.7247312068939209, 0.7894737124443054
7, 0.49971163272857666, 0.49396634101867676, 0.7548387050628662, 0.7915789484977722
8, 0.4806629419326782, 0.4814433753490448, 0.774193525314331, 0.8021052479743958
9, 0.47170576453208923, 0.4592955708503723, 0.7817204594612122, 0.8189473748207092
10, 0.4384802281856537, 0.43383342027664185, 0.7973118424415588, 0.8168420791625977
11, 0.4347003102302551, 0.41661059856414795, 0.7983871102333069, 0.8231579065322876
12, 0.4050387144088745, 0.38675656914711, 0.8059139847755432, 0.8505263328552246
13, 0.3894208073616028, 0.3619227707386017, 0.824731171131134, 0.8694736957550049
14, 0.36849433183670044, 0.3405263423919678, 0.8354838490486145, 0.8799999952316284
15, 0.35579952597618103, 0.31617122888565063, 0.8478494882583618, 0.890526294708252
16, 0.3338406980037689, 0.29958462715148926, 0.852688193321228, 0.9010526537895203
17, 0.31916290521621704, 0.2859020531177521, 0.8693548440933228, 0.9031578898429871
18, 0.28058117628097534, 0.2718796133995056, 0.8838709592819214, 0.9052631855010986
19, 0.2712678015232086, 0.26195138692855835, 0.8903225660324097, 0.9010526537895203
20, 0.2515614330768585, 0.24951724708080292, 0.9032257795333862, 0.9094736576080322
21, 0.23194119334220886, 0.24382418394088745, 0.9134408831596375, 0.9052631855010986
22, 0.22491948306560516, 0.24506963789463043, 0.9161290526390076, 0.9052631855010986
23, 0.20893746614456177, 0.23960131406784058, 0.9177419543266296, 0.9052631855010986
24, 0.19047151505947113, 0.23186485469341278, 0.9279569983482361, 0.9073684215545654
25, 0.1857404112815857, 0.22816815972328186, 0.9370967745780945, 0.9073684215545654
26, 0.1718684732913971, 0.22631537914276123, 0.9387096762657166, 0.9115789532661438
27, 0.1593266874551773, 0.219135582447052, 0.9451612830162048, 0.9094736576080322
28, 0.14573197066783905, 0.21789133548736572, 0.948387086391449, 0.9136841893196106
29, 0.13623860478401184, 0.22814419865608215, 0.9521505236625671, 0.8989473581314087
30, 0.1282714605331421, 0.2264789342880249, 0.9543010592460632, 0.9010526537895203
31, 0.10973235219717026, 0.22281289100646973, 0.9623655676841736, 0.9031578898429871
32, 0.12512323260307312, 0.21551905572414398, 0.9575268626213074, 0.9073684215545654
33, 0.11546766012907028, 0.23578038811683655, 0.9586021304130554, 0.890526294708252
34, 0.10283999145030975, 0.2369731217622757, 0.9677419066429138, 0.9010526537895203
35, 0.10414908826351166, 0.24590714275836945, 0.9607526659965515, 0.8884210586547852
36, 0.0998603031039238, 0.2285144180059433, 0.9677419066429138, 0.9031578898429871
37, 0.09133373945951462, 0.24346062541007996, 0.9672042727470398, 0.9010526537895203
38, 0.0794673040509224, 0.22916050255298615, 0.975806474685669, 0.9052631855010986
39, 0.07595676928758621, 0.2294488400220871, 0.975806474685669, 0.9052631855010986
40, 0.0790954977273941, 0.2548427879810333, 0.975806474685669, 0.8926315903663635
41, 0.06354471296072006, 0.25124654173851013, 0.9817204475402832, 0.8884210586547852
