Epoch, Loss, Validation Loss, Accuracy, Validation Accuracy
1, 1.2471904754638672, 1.3037372827529907, 0.4000000059604645, 0.3333333432674408
2, 1.2102279663085938, 1.2509245872497559, 0.6000000238418579, 0.3333333432674408
3, 1.1032353639602661, 1.1965141296386719, 0.6000000238418579, 0.3333333432674408
4, 1.0754426717758179, 1.1474814414978027, 0.6000000238418579, 0.3333333432674408
5, 0.8133710026741028, 1.1079949140548706, 0.800000011920929, 0.3333333432674408
6, 0.9678269624710083, 1.0675381422042847, 0.6000000238418579, 0.3333333432674408
7, 0.976121723651886, 1.0338704586029053, 0.6000000238418579, 0.3333333432674408
8, 0.7663207054138184, 1.0062756538391113, 0.800000011920929, 0.3333333432674408
9, 0.8526424169540405, 0.9826334118843079, 0.6000000238418579, 0.3333333432674408
10, 0.7994527816772461, 0.9644384384155273, 0.6000000238418579, 0.3333333432674408
