Epoch, Loss, Validation Loss, Accuracy, Validation Accuracy
1, 0.7070586085319519, 0.667828381061554, 0.5415778160095215, 0.5677530169487
2, 0.6744347214698792, 0.6371220350265503, 0.5719616413116455, 0.7169811129570007
3, 0.6284441351890564, 0.5986567735671997, 0.6412580013275146, 0.7255574464797974
4, 0.5944350361824036, 0.571514368057251, 0.6876332759857178, 0.7152658700942993
5, 0.5726804137229919, 0.5524904727935791, 0.6945629119873047, 0.7255574464797974
6, 0.5323907732963562, 0.5374816060066223, 0.7174839973449707, 0.728987991809845
7, 0.5382535457611084, 0.5254565477371216, 0.7302771806716919, 0.7461406588554382
8, 0.5063496828079224, 0.5099552869796753, 0.7452025413513184, 0.7598627805709839
9, 0.4959842562675476, 0.49726900458335876, 0.7558635473251343, 0.7650085687637329
10, 0.4906546473503113, 0.4864922761917114, 0.755330502986908, 0.7632933259010315
11, 0.46919092535972595, 0.476937860250473, 0.7739872336387634, 0.7684391140937805
12, 0.44618862867355347, 0.46319806575775146, 0.7878465056419373, 0.7770154476165771
13, 0.4512549936771393, 0.45202240347862244, 0.7713219523429871, 0.7804459929466248
14, 0.435858815908432, 0.44356849789619446, 0.7910447716712952, 0.775300145149231
15, 0.40094617009162903, 0.43222880363464355, 0.8123667240142822, 0.7975986003875732
16, 0.40291211009025574, 0.421482115983963, 0.8017057776451111, 0.8061749339103699
17, 0.3936316668987274, 0.4040362536907196, 0.8171641826629639, 0.8353344798088074
18, 0.36374104022979736, 0.3848535418510437, 0.8438166379928589, 0.8456260561943054
19, 0.3570106625556946, 0.3650832772254944, 0.836887001991272, 0.8610634803771973
20, 0.32572630047798157, 0.3383775055408478, 0.8550106883049011, 0.8816466331481934
21, 0.30486467480659485, 0.3171311020851135, 0.8742004036903381, 0.8867924809455872
22, 0.30451035499572754, 0.30294984579086304, 0.8795309066772461, 0.8970840573310852
23, 0.2662770748138428, 0.2805519104003906, 0.8960554599761963, 0.9056603908538818
24, 0.25523239374160767, 0.26649606227874756, 0.8997867703437805, 0.9142367243766785
25, 0.2368830442428589, 0.2509998679161072, 0.9093816876411438, 0.9228130578994751
26, 0.24019022285938263, 0.24375908076763153, 0.9040511846542358, 0.9262435436248779
27, 0.21478180587291718, 0.2357773631811142, 0.9253731369972229, 0.9279588460922241
28, 0.20781421661376953, 0.22964587807655334, 0.9253731369972229, 0.9348198771476746
29, 0.2045658975839615, 0.22363904118537903, 0.9259061813354492, 0.9296740889549255
30, 0.19608856737613678, 0.22173964977264404, 0.9280383586883545, 0.9313893914222717
31, 0.19183792173862457, 0.21750803291797638, 0.9285714030265808, 0.9365351796150208
32, 0.18310657143592834, 0.2137482911348343, 0.9371002316474915, 0.9382504224777222
33, 0.1881353259086609, 0.20931990444660187, 0.9349679946899414, 0.9416809678077698
34, 0.1795692890882492, 0.2094426453113556, 0.9402984976768494, 0.9416809678077698
35, 0.1691761612892151, 0.20957240462303162, 0.9461620450019836, 0.9416809678077698
36, 0.17308996617794037, 0.20296187698841095, 0.9371002316474915, 0.9399656653404236
37, 0.15363948047161102, 0.19862613081932068, 0.9525586366653442, 0.9365351796150208
38, 0.15670427680015564, 0.19794312119483948, 0.9429637789726257, 0.9416809678077698
39, 0.15906256437301636, 0.1976577788591385, 0.943496823310852, 0.9399656653404236
40, 0.13990335166454315, 0.1973356455564499, 0.9541577696800232, 0.9382504224777222
41, 0.13622067868709564, 0.19907400012016296, 0.9536247253417969, 0.9382504224777222
42, 0.13211484253406525, 0.196686252951622, 0.9584221839904785, 0.9365351796150208
43, 0.13476885855197906, 0.19729623198509216, 0.9493603706359863, 0.9365351796150208
44, 0.13508138060569763, 0.19905687868595123, 0.9562900066375732, 0.9382504224777222
45, 0.12053658813238144, 0.19995969533920288, 0.9605543613433838, 0.9365351796150208
46, 0.12552322447299957, 0.19850683212280273, 0.9600213170051575, 0.9348198771476746
47, 0.10749542713165283, 0.19942574203014374, 0.9605543613433838, 0.9348198771476746
48, 0.11947529017925262, 0.1975862681865692, 0.9594882726669312, 0.9365351796150208
49, 0.11812210083007812, 0.20297645032405853, 0.9642857313156128, 0.9279588460922241
50, 0.10007074475288391, 0.19976617395877838, 0.9712153673171997, 0.9331046342849731
51, 0.09102612733840942, 0.204475998878479, 0.9696162343025208, 0.9331046342849731
52, 0.10490285605192184, 0.21212954819202423, 0.9664179086685181, 0.9279588460922241
53, 0.09769520908594131, 0.20708581805229187, 0.9744136333465576, 0.9296740889549255
54, 0.09205298870801926, 0.2080850452184677, 0.9669509530067444, 0.9313893914222717
55, 0.09469190239906311, 0.20414182543754578, 0.9744136333465576, 0.9296740889549255
56, 0.07196690142154694, 0.21092000603675842, 0.9802771806716919, 0.9279588460922241
57, 0.08513538539409637, 0.20891612768173218, 0.9760127663612366, 0.9245283007621765
58, 0.08331441134214401, 0.2126997411251068, 0.9749466776847839, 0.9228130578994751
59, 0.07656911760568619, 0.21774081885814667, 0.9765458703041077, 0.9279588460922241
60, 0.06129857525229454, 0.2188776582479477, 0.9824093580245972, 0.9331046342849731
61, 0.07388612627983093, 0.22790572047233582, 0.9776119589805603, 0.9279588460922241
62, 0.07342653721570969, 0.21797136962413788, 0.977078914642334, 0.9279588460922241
63, 0.07106766849756241, 0.2303295135498047, 0.9813432693481445, 0.9159519672393799
64, 0.06969715654850006, 0.22876489162445068, 0.9786780476570129, 0.9159519672393799
65, 0.0665624663233757, 0.22169241309165955, 0.9797441363334656, 0.9210977554321289
66, 0.06575612723827362, 0.22146305441856384, 0.9776119589805603, 0.9262435436248779
67, 0.05892632529139519, 0.22911186516284943, 0.9824093580245972, 0.9245283007621765
68, 0.07299768924713135, 0.23165585100650787, 0.9781450033187866, 0.9176672101020813
69, 0.06744565069675446, 0.23083360493183136, 0.9808102250099182, 0.9228130578994751
70, 0.04561623930931091, 0.23257014155387878, 0.9877398610115051, 0.9176672101020813
71, 0.04451572895050049, 0.24428671598434448, 0.9909381866455078, 0.9125214219093323
72, 0.05953134968876839, 0.23868203163146973, 0.9797441363334656, 0.9142367243766785
73, 0.052105776965618134, 0.23682373762130737, 0.9834755063056946, 0.9159519672393799
74, 0.05142170190811157, 0.23719358444213867, 0.9856076836585999, 0.9159519672393799
75, 0.05134978145360947, 0.24396325647830963, 0.9824093580245972, 0.9142367243766785
76, 0.048358991742134094, 0.23619653284549713, 0.9840085506439209, 0.9245283007621765
77, 0.04544263333082199, 0.24135659635066986, 0.9877398610115051, 0.9159519672393799
78, 0.041809406131505966, 0.25144630670547485, 0.9882729053497314, 0.9090909361839294
79, 0.04249143227934837, 0.25933343172073364, 0.9882729053497314, 0.9039450883865356
80, 0.04792177677154541, 0.2502521872520447, 0.9813432693481445, 0.9125214219093323
81, 0.04375205188989639, 0.27099156379699707, 0.9893389940261841, 0.9056603908538818
82, 0.039924170821905136, 0.26125338673591614, 0.9904051423072815, 0.9108061790466309
83, 0.04027232527732849, 0.2693450152873993, 0.9877398610115051, 0.9073756337165833
84, 0.03796374425292015, 0.27547845244407654, 0.9904051423072815, 0.895368754863739
85, 0.04238806292414665, 0.2618510127067566, 0.9882729053497314, 0.9056603908538818
86, 0.03269418329000473, 0.2715119421482086, 0.9930703639984131, 0.9039450883865356
87, 0.036208584904670715, 0.27086424827575684, 0.9904051423072815, 0.9039450883865356
88, 0.036866337060928345, 0.2762207090854645, 0.9888059496879578, 0.9056603908538818
89, 0.03208477795124054, 0.28713539242744446, 0.9898720979690552, 0.8987993001937866
90, 0.03129829838871956, 0.27960601449012756, 0.9893389940261841, 0.9039450883865356
91, 0.03604906424880028, 0.26525288820266724, 0.9893389940261841, 0.9159519672393799
92, 0.04018976911902428, 0.2739383578300476, 0.9888059496879578, 0.9005146026611328
93, 0.025550981983542442, 0.27509650588035583, 0.9930703639984131, 0.8987993001937866
94, 0.030620912089943886, 0.27292323112487793, 0.9925373196601868, 0.9039450883865356
95, 0.03381925821304321, 0.2693885862827301, 0.9904051423072815, 0.9039450883865356
96, 0.02150152437388897, 0.27481287717819214, 0.9930703639984131, 0.9056603908538818
97, 0.024532686918973923, 0.2899104654788971, 0.9920042753219604, 0.9005146026611328
98, 0.024355359375476837, 0.28866317868232727, 0.9952025413513184, 0.9056603908538818
99, 0.027277350425720215, 0.29217109084129333, 0.9898720979690552, 0.9056603908538818
100, 0.030129574239253998, 0.31199321150779724, 0.9914712309837341, 0.8970840573310852
