Epoch, Loss, Validation Loss, Accuracy, Validation Accuracy
1, 0.7120979428291321, 0.6570974588394165, 0.5207526087760925, 0.7341772317886353
2, 0.6520010232925415, 0.6027352809906006, 0.6070835590362549, 0.7768987417221069
3, 0.6135392785072327, 0.5610039830207825, 0.6541228294372559, 0.8022152185440063
4, 0.5785939693450928, 0.5282909274101257, 0.6906474828720093, 0.8291139006614685
5, 0.5348352193832397, 0.4918641746044159, 0.7310459613800049, 0.8702531456947327
6, 0.5020805597305298, 0.4501630663871765, 0.768123984336853, 0.9113923907279968
7, 0.4629419445991516, 0.40517812967300415, 0.7996679544448853, 0.9287974834442139
8, 0.41454094648361206, 0.3654344379901886, 0.8411732316017151, 0.9287974834442139
9, 0.40361711382865906, 0.34905171394348145, 0.8478140830993652, 0.9287974834442139
10, 0.3807126581668854, 0.32992586493492126, 0.8660763502120972, 0.9287974834442139
11, 0.36750391125679016, 0.3186327815055847, 0.8815716505050659, 0.9287974834442139
12, 0.33349448442459106, 0.31026825308799744, 0.8832318782806396, 0.9303797483444214
13, 0.32326725125312805, 0.3046146631240845, 0.893746554851532, 0.9319620132446289
14, 0.3211502134799957, 0.29908865690231323, 0.893746554851532, 0.9319620132446289
15, 0.31887882947921753, 0.30065682530403137, 0.8965135812759399, 0.9319620132446289
16, 0.32256850600242615, 0.30206310749053955, 0.8893193006515503, 0.9319620132446289
17, 0.3110411465167999, 0.3004520833492279, 0.9009407758712769, 0.9303797483444214
18, 0.3118952810764313, 0.2983269989490509, 0.9009407758712769, 0.9303797483444214
19, 0.3083096742630005, 0.29903316497802734, 0.8981737494468689, 0.9303797483444214
20, 0.3013260066509247, 0.2969838082790375, 0.9003874063491821, 0.9303797483444214
