Filename, Number of Infected, Total Number, Infection Percentage
NORVerilog3/Infected/Inf_gate_level_1339_NOR.v, 10350, 188644, 0.05486524882848116
NORVerilog3/Infected/Inf_gate_level_326_NOR.v, 5865, 43413, 0.13509778177043744
NORVerilog3/Infected/Inf_gate_level_732_NOR.v, 7591, 198033, 0.038331995172521754
NORVerilog3/Infected/Inf_gate_level_74_NOR.v, 6720, 76744, 0.08756384863963307
NORVerilog3/Infected/Inf_gate_level_953_NOR.v, 5454, 71742, 0.07602241364890859
NORVerilog3/Infected/Inf_gate_level_986_NOR.v, 14374, 207505, 0.0692706199850606
NORVerilog3/Infected/Inf_gate_level_1515_NOR.v, 13922, 256790, 0.054215506834378285
NORVerilog3/Infected/Inf_gate_level_195_NOR.v, 13388, 126088, 0.10617981092570268
NORVerilog3/Infected/Inf_gate_level_1510_NOR.v, 6698, 223958, 0.02990739335053894
NORVerilog3/Infected/Inf_gate_level_1532_NOR.v, 7904, 185809, 0.04253830546421325
NORVerilog3/Infected/Inf_gate_level_547_NOR.v, 10183, 117679, 0.0865320065602189
NORVerilog3/Infected/Inf_gate_level_186_NOR.v, 9069, 102939, 0.08810071984379099
NORVerilog3/Infected/Inf_gate_level_1061_NOR.v, 10082, 121163, 0.08321022094203676
NORVerilog3/Infected/Inf_gate_level_666_NOR.v, 7123, 134008, 0.0531535430720554
NORVerilog3/Infected/Inf_gate_level_1525_NOR.v, 10161, 186114, 0.05459557045681679
NORVerilog3/Infected/Inf_gate_level_63_NOR.v, 9252, 28825, 0.3209713790112749
NORVerilog3/Infected/Inf_gate_level_23_NOR.v, 7332, 88188, 0.08314056334195129
NORVerilog3/Infected/Inf_gate_level_168_NOR.v, 8618, 200316, 0.04302202520018371
NORVerilog3/Infected/Inf_gate_level_34_NOR.v, 8949, 143458, 0.06238062708249104
NORVerilog3/Infected/Inf_gate_level_380_NOR.v, 7465, 232256, 0.032141257922292644
NORVerilog3/Infected/Inf_gate_level_1037_NOR.v, 8960, 28762, 0.31152214727765803
NORVerilog3/Infected/Inf_gate_level_938_NOR.v, 14112, 191395, 0.07373233365552914
NORVerilog3/Infected/Inf_gate_level_251_NOR.v, 6720, 226336, 0.029690371836561574
NORVerilog3/Infected/Inf_gate_level_1507_NOR.v, 4338, 189353, 0.02290959213743643
NORVerilog3/Infected/Inf_gate_level_1235_NOR.v, 10312, 159589, 0.0646159823045448
NORVerilog3/Infected/Inf_gate_level_237_NOR.v, 13514, 199135, 0.06786350967936325
NORVerilog3/Infected/Inf_gate_level_1469_NOR.v, 9917, 81649, 0.1214589278496981
NORVerilog3/Infected/Inf_gate_level_298_NOR.v, 4379, 141404, 0.030968006562756358
NORVerilog3/Infected/Inf_gate_level_757_NOR.v, 11077, 198138, 0.055905480018976675
NORVerilog3/Infected/Inf_gate_level_248_NOR.v, 7348, 205727, 0.035717236920773644
NORVerilog3/Infected/Inf_gate_level_624_NOR.v, 10046, 188491, 0.05329697439135025
NORVerilog3/Infected/Inf_gate_level_745_NOR.v, 7601, 162748, 0.04670410696291199
NORVerilog3/Infected/Inf_gate_level_685_NOR.v, 11360, 217324, 0.05227218346800169
NORVerilog3/Infected/Inf_gate_level_1090_NOR.v, 5684, 211451, 0.026880932225432842
NORVerilog3/Infected/Inf_gate_level_156_NOR.v, 11451, 162574, 0.07043561701133022
NORVerilog3/Infected/Inf_gate_level_723_NOR.v, 7640, 195965, 0.03898655372132779
NORVerilog3/Infected/Inf_gate_level_1431_NOR.v, 7437, 97058, 0.07662428650909765
NORVerilog3/Infected/Inf_gate_level_880_NOR.v, 9918, 179601, 0.055222409674779094
NORVerilog3/Infected/Inf_gate_level_1463_NOR.v, 10530, 215289, 0.04891099870406756
NORVerilog3/Infected/Inf_gate_level_1016_NOR.v, 9920, 197192, 0.05030630045843645
NORVerilog3/Infected/Inf_gate_level_883_NOR.v, 11571, 181796, 0.06364826508834077
NORVerilog3/Infected/Inf_gate_level_503_NOR.v, 10810, 233333, 0.04632863761233945
NORVerilog3/Infected/Inf_gate_level_992_NOR.v, 8504, 195936, 0.04340192715988894
NORVerilog3/Infected/Inf_gate_level_1074_NOR.v, 7959, 172369, 0.04617419605613538
NORVerilog3/Infected/Inf_gate_level_188_NOR.v, 8533, 97713, 0.08732717243355541
NORVerilog3/Infected/Inf_gate_level_1322_NOR.v, 10833, 126698, 0.0855025335837977
NORVerilog3/Infected/Inf_gate_level_327_NOR.v, 9755, 51897, 0.18796847601980846
NORVerilog3/Infected/Inf_gate_level_1145_NOR.v, 10075, 204890, 0.04917272682903021
NORVerilog3/Infected/Inf_gate_level_750_NOR.v, 8531, 187183, 0.045575720017309265
NORVerilog3/Infected/Inf_gate_level_712_NOR.v, 5376, 133084, 0.040395539659162635
NORVerilog3/Infected/Inf_gate_level_467_NOR.v, 11728, 188675, 0.0621597985954684
NORVerilog3/Infected/Inf_gate_level_388_NOR.v, 8782, 70198, 0.12510327929570644
NORVerilog3/Infected/Inf_gate_level_1112_NOR.v, 7627, 72573, 0.10509418103151309
NORVerilog3/Infected/Inf_gate_level_1420_NOR.v, 7627, 72755, 0.1048312830733283
NORVerilog3/Infected/Inf_gate_level_1468_NOR.v, 6677, 223841, 0.029829209126120772
NORVerilog3/Infected/Inf_gate_level_113_NOR.v, 4546, 202647, 0.022433097948649623
NORVerilog3/Infected/Inf_gate_level_114_NOR.v, 8482, 217170, 0.039056959985265
NORVerilog3/Infected/Inf_gate_level_1258_NOR.v, 22339, 260741, 0.08567505685718778
NORVerilog3/Infected/Inf_gate_level_939_NOR.v, 8678, 172679, 0.05025509760885805
NORVerilog3/Infected/Inf_gate_level_574_NOR.v, 29393, 207998, 0.14131385878710373
NORVerilog3/Infected/Inf_gate_level_46_NOR.v, 7943, 166540, 0.04769424762819743
NORVerilog3/Infected/Inf_gate_level_707_NOR.v, 12725, 116651, 0.10908607727323383
NORVerilog3/Infected/Inf_gate_level_461_NOR.v, 5804, 169200, 0.034302600472813236
NORVerilog3/Infected/Inf_gate_level_123_NOR.v, 7850, 43606, 0.18002109801403476
NORVerilog3/Infected/Inf_gate_level_1254_NOR.v, 6825, 214767, 0.031778625207783316
NORVerilog3/Infected/Inf_gate_level_948_NOR.v, 13369, 211793, 0.06312295496073997
NORVerilog3/Infected/Inf_gate_level_1529_NOR.v, 11941, 195633, 0.061037759478206645
NORVerilog3/Infected/Inf_gate_level_1476_NOR.v, 12740, 97002, 0.13133749819591348
NORVerilog3/Infected/Inf_gate_level_1349_NOR.v, 21104, 224592, 0.09396594713970222
NORVerilog3/Infected/Inf_gate_level_1363_NOR.v, 14634, 63548, 0.2302826210108894
NORVerilog3/Infected/Inf_gate_level_1042_NOR.v, 6639, 32136, 0.20659073935772965
NORVerilog3/Infected/Inf_gate_level_21_NOR.v, 4323, 84551, 0.05112890444820286
NORVerilog3/Infected/Inf_gate_level_787_NOR.v, 9975, 56179, 0.17755745029281403
NORVerilog3/Infected/Inf_gate_level_853_NOR.v, 12217, 82363, 0.14833116812160801
NORVerilog3/Infected/Inf_gate_level_1542_NOR.v, 13779, 242704, 0.05677285912057486
NORVerilog3/Infected/Inf_gate_level_1444_NOR.v, 6497, 160328, 0.04052317748615339
NORVerilog3/Infected/Inf_gate_level_93_NOR.v, 5635, 136193, 0.041375107384373645
NORVerilog3/Infected/Inf_gate_level_1397_NOR.v, 9026, 161422, 0.05591555054453544
NORVerilog3/Infected/Inf_gate_level_1441_NOR.v, 5458, 153111, 0.03564734081809929
NORVerilog3/Infected/Inf_gate_level_773_NOR.v, 5609, 236862, 0.023680455286200403
NORVerilog3/Infected/Inf_gate_level_373_NOR.v, 5400, 210880, 0.025606980273141122
NORVerilog3/Infected/Inf_gate_level_1230_NOR.v, 10238, 141844, 0.07217788556442288
NORVerilog3/Infected/Inf_gate_level_13_NOR.v, 13569, 65021, 0.2086864243859676
NORVerilog3/Infected/Inf_gate_level_124_NOR.v, 11038, 49408, 0.22340511658031087
NORVerilog3/Infected/Inf_gate_level_734_NOR.v, 12397, 224552, 0.05520770244753999
NORVerilog3/Infected/Inf_gate_level_927_NOR.v, 5530, 135522, 0.04080518292232995
NORVerilog3/Infected/Inf_gate_level_1153_NOR.v, 15792, 217443, 0.07262592955395207
NORVerilog3/Infected/Inf_gate_level_873_NOR.v, 7821, 142040, 0.05506195437904816
NORVerilog3/Infected/Inf_gate_level_921_NOR.v, 5492, 134047, 0.040970704305206385
NORVerilog3/Infected/Inf_gate_level_675_NOR.v, 9561, 166620, 0.05738206697875405
NORVerilog3/Infected/Inf_gate_level_164_NOR.v, 6288, 178254, 0.03527550573900165
NORVerilog3/Infected/Inf_gate_level_1409_NOR.v, 7683, 208129, 0.03691460584541318
NORVerilog3/Infected/Inf_gate_level_923_NOR.v, 7765, 127097, 0.06109506912043557
NORVerilog3/Infected/Inf_gate_level_212_NOR.v, 5424, 191188, 0.02836998137958449
NORVerilog3/Infected/Inf_gate_level_916_NOR.v, 14344, 118387, 0.12116195190350292
NORVerilog3/Infected/Inf_gate_level_1527_NOR.v, 9781, 170199, 0.05746802272633799
NORVerilog3/Infected/Inf_gate_level_587_NOR.v, 5333, 42402, 0.1257723692278666
NORVerilog3/Infected/Inf_gate_level_222_NOR.v, 10094, 243792, 0.04140414779812299
NORVerilog3/Infected/Inf_gate_level_1451_NOR.v, 6715, 165582, 0.04055392494353251
NORVerilog3/Infected/Inf_gate_level_1041_NOR.v, 5514, 43191, 0.12766548586511078
NORVerilog3/Infected/Inf_gate_level_1021_NOR.v, 10195, 214149, 0.04760703995815997
NORVerilog3/Infected/Inf_gate_level_1304_NOR.v, 6516, 53291, 0.12227205344241993
NORVerilog3/Infected/Inf_gate_level_470_NOR.v, 14029, 202034, 0.0694388073294594
NORVerilog3/Infected/Inf_gate_level_590_NOR.v, 5619, 62908, 0.08932091307941756
NORVerilog3/Infected/Inf_gate_level_803_NOR.v, 5494, 95475, 0.05754385964912281
NORVerilog3/Infected/Inf_gate_level_1346_NOR.v, 10232, 206326, 0.0495914232816029
NORVerilog3/Infected/Inf_gate_level_1140_NOR.v, 10835, 183141, 0.05916206638600859
NORVerilog3/Infected/Inf_gate_level_882_NOR.v, 8269, 169355, 0.04882642968911458
NORVerilog3/Infected/Inf_gate_level_1274_NOR.v, 9285, 198404, 0.04679845164412008
NORVerilog3/Infected/Inf_gate_level_695_NOR.v, 9023, 78595, 0.11480374069597303
NORVerilog3/Infected/Inf_gate_level_1182_NOR.v, 6805, 140478, 0.04844174888594655
NORVerilog3/Infected/Inf_gate_level_536_NOR.v, 11095, 79021, 0.14040571493653586
NORVerilog3/Infected/Inf_gate_level_42_NOR.v, 13082, 160978, 0.08126576302351875
NORVerilog3/Infected/Inf_gate_level_1139_NOR.v, 14779, 192339, 0.07683829072626977
NORVerilog3/Infected/Inf_gate_level_1293_NOR.v, 11252, 24005, 0.4687356800666528
NORVerilog3/Infected/Inf_gate_level_1511_NOR.v, 9351, 222229, 0.04207821661439326
NORVerilog3/Infected/Inf_gate_level_190_NOR.v, 7596, 120810, 0.06287558976905885
NORVerilog3/Infected/Inf_gate_level_1419_NOR.v, 6387, 57462, 0.11115171765688629
NORVerilog3/Infected/Inf_gate_level_220_NOR.v, 12531, 222434, 0.05633581197119145
NORVerilog3/Infected/Inf_gate_level_1360_NOR.v, 12489, 49772, 0.25092421441774493
NORVerilog3/Infected/Inf_gate_level_163_NOR.v, 7516, 179765, 0.041810141017439434
NORVerilog3/Infected/Inf_gate_level_935_NOR.v, 5423, 174204, 0.031130169226883424
NORVerilog3/Infected/Inf_gate_level_1482_NOR.v, 6344, 118350, 0.053603717786227294
NORVerilog3/Infected/Inf_gate_level_442_NOR.v, 13764, 88761, 0.15506810423496806
NORVerilog3/Infected/Inf_gate_level_1089_NOR.v, 8157, 216395, 0.037694955983271335
NORVerilog3/Infected/Inf_gate_level_1088_NOR.v, 13124, 220879, 0.05941714694470728
NORVerilog3/Infected/Inf_gate_level_1165_NOR.v, 9640, 80020, 0.12046988252936766
NORVerilog3/Infected/Inf_gate_level_1087_NOR.v, 6380, 216460, 0.029474267763097108
NORVerilog3/Infected/Inf_gate_level_1188_NOR.v, 10015, 158990, 0.06299138310585571
NORVerilog3/Infected/Inf_gate_level_764_NOR.v, 6474, 216595, 0.029889886654816594
NORVerilog3/Infected/Inf_gate_level_1080_NOR.v, 14278, 172017, 0.08300342408017812
NORVerilog3/Infected/Inf_gate_level_207_NOR.v, 7919, 164014, 0.04828246369212384
NORVerilog3/Infected/Inf_gate_level_1227_NOR.v, 10088, 135718, 0.07433059726786424
NORVerilog3/Infected/Inf_gate_level_170_NOR.v, 12356, 201675, 0.06126688979794223
NORVerilog3/Infected/Inf_gate_level_423_NOR.v, 13510, 172117, 0.07849311805341715
NORVerilog3/Infected/Inf_gate_level_869_NOR.v, 14464, 155699, 0.09289719266019691
NORVerilog3/Infected/Inf_gate_level_1418_NOR.v, 5440, 60884, 0.08935023980027594
NORVerilog3/Infected/Inf_gate_level_1449_NOR.v, 6531, 160837, 0.04060632814588683
NORVerilog3/Infected/Inf_gate_level_462_NOR.v, 7893, 147102, 0.05365664640861443
NORVerilog3/Infected/Inf_gate_level_595_NOR.v, 7005, 71138, 0.09847057831257555
NORVerilog3/Infected/Inf_gate_level_1514_NOR.v, 10270, 251217, 0.040880991334185185
