Epoch, Loss, Validation Loss, Accuracy, Validation Accuracy
1, 0.6933430433273315, 0.6931414008140564, 0.49529606103897095, 0.5015822649002075
2, 0.6931420564651489, 0.6932345032691956, 0.5008301138877869, 0.5015822649002075
3, 0.6935213804244995, 0.6931878328323364, 0.4881018400192261, 0.5015822649002075
4, 0.6932480335235596, 0.6931992769241333, 0.5135583877563477, 0.5015822649002075
5, 0.6939134001731873, 0.6931659579277039, 0.4975096881389618, 0.5015822649002075
6, 0.6935133337974548, 0.6931765675544739, 0.5019369125366211, 0.5015822649002075
7, 0.6942306160926819, 0.6931672096252441, 0.4897620379924774, 0.5015822649002075
8, 0.6936887502670288, 0.6931986212730408, 0.504703938961029, 0.5015822649002075
9, 0.6940640211105347, 0.6932122707366943, 0.4980630874633789, 0.5015822649002075
10, 0.6927309036254883, 0.6932179927825928, 0.5035971403121948, 0.5015822649002075
11, 0.6946240067481995, 0.6931949853897095, 0.4925290644168854, 0.5015822649002075
12, 0.6938055157661438, 0.6933066844940186, 0.49529606103897095, 0.5015822649002075
13, 0.6935005784034729, 0.6933807134628296, 0.49916988611221313, 0.5015822649002075
14, 0.6937646269798279, 0.6932103633880615, 0.5002766847610474, 0.5015822649002075
15, 0.6936718225479126, 0.693215012550354, 0.5024903416633606, 0.5015822649002075
16, 0.6937099099159241, 0.6932175755500793, 0.5035971403121948, 0.5015822649002075
17, 0.6930747032165527, 0.6932440400123596, 0.5069175362586975, 0.5015822649002075
18, 0.6938852071762085, 0.6931593418121338, 0.49529606103897095, 0.5015822649002075
19, 0.6931962370872498, 0.6931623816490173, 0.5041505098342896, 0.5015822649002075
20, 0.6934891939163208, 0.6934564709663391, 0.5008301138877869, 0.5015822649002075
