Epoch, Loss, Validation Loss, Accuracy, Validation Accuracy
1, 0.8701715469360352, 0.686440110206604, 0.5340343117713928, 0.8370253443717957
2, 0.6631355881690979, 0.5793078541755676, 0.6397343873977661, 0.892405092716217
3, 0.5809082984924316, 0.49269914627075195, 0.7122302055358887, 0.8987341523170471
4, 0.48271414637565613, 0.4289471507072449, 0.8002213835716248, 0.922468364238739
5, 0.4300210773944855, 0.38579317927360535, 0.8406198024749756, 0.9272152185440063
6, 0.39725062251091003, 0.3510376513004303, 0.8583287000656128, 0.9303797483444214
7, 0.3619902431964874, 0.34370067715644836, 0.8821250796318054, 0.9303797483444214
8, 0.3391893208026886, 0.3297690451145172, 0.8904260993003845, 0.9303797483444214
9, 0.3290221393108368, 0.3297995924949646, 0.8904260993003845, 0.9303797483444214
10, 0.3194672763347626, 0.3198379874229431, 0.9003874063491821, 0.9303797483444214
11, 0.31406334042549133, 0.3109467923641205, 0.904814600944519, 0.9303797483444214
12, 0.33094361424446106, 0.3183213770389557, 0.893746554851532, 0.9303797483444214
13, 0.3191588222980499, 0.3155321776866913, 0.890979528427124, 0.9303797483444214
14, 0.3161977231502533, 0.3127991259098053, 0.8992805480957031, 0.9287974834442139
15, 0.2840903699398041, 0.30336877703666687, 0.8981737494468689, 0.9287974834442139
16, 0.29936039447784424, 0.30375513434410095, 0.8998339772224426, 0.9287974834442139
17, 0.29842647910118103, 0.30414846539497375, 0.8992805480957031, 0.9287974834442139
18, 0.30489882826805115, 0.30344030261039734, 0.8965135812759399, 0.9287974834442139
19, 0.3069777190685272, 0.3044370710849762, 0.8970669507980347, 0.9287974834442139
20, 0.29661011695861816, 0.3035576641559601, 0.9037078022956848, 0.9287974834442139
21, 0.2955215871334076, 0.30276259779930115, 0.8976203799247742, 0.9287974834442139
22, 0.29112866520881653, 0.2952820360660553, 0.9064748287200928, 0.9287974834442139
23, 0.26703163981437683, 0.29422828555107117, 0.9081350564956665, 0.9272152185440063
24, 0.29454687237739563, 0.2991110384464264, 0.9031543731689453, 0.9287974834442139
25, 0.27464619278907776, 0.29180559515953064, 0.9037078022956848, 0.9287974834442139
26, 0.27853503823280334, 0.29107338190078735, 0.9059213995933533, 0.9303797483444214
27, 0.27905333042144775, 0.29168209433555603, 0.9059213995933533, 0.9319620132446289
28, 0.2699783742427826, 0.2950459122657776, 0.9092418551445007, 0.9240506291389465
29, 0.2704966068267822, 0.2895233929157257, 0.9070281982421875, 0.9240506291389465
30, 0.27495482563972473, 0.28816285729408264, 0.904814600944519, 0.9272152185440063
31, 0.27069154381752014, 0.2893008589744568, 0.9053680300712585, 0.9272152185440063
32, 0.25066864490509033, 0.2853141129016876, 0.9125622510910034, 0.922468364238739
33, 0.24486251175403595, 0.2744016647338867, 0.9114554524421692, 0.9303797483444214
34, 0.2559173107147217, 0.2797464430332184, 0.9120088815689087, 0.9240506291389465
35, 0.2360745370388031, 0.27241623401641846, 0.9153292775154114, 0.925632894039154
36, 0.2626340985298157, 0.2805245816707611, 0.9136690497398376, 0.9287974834442139
37, 0.2325984239578247, 0.27533793449401855, 0.9175428748130798, 0.9240506291389465
38, 0.2295817881822586, 0.2738006114959717, 0.9180963039398193, 0.9208860993385315
39, 0.22507791221141815, 0.2672097682952881, 0.9252905249595642, 0.9303797483444214
40, 0.23105354607105255, 0.26003965735435486, 0.92418372631073, 0.9272152185440063
41, 0.22151759266853333, 0.25891709327697754, 0.9263973236083984, 0.9287974834442139
42, 0.20310913026332855, 0.25433850288391113, 0.9252905249595642, 0.9272152185440063
43, 0.23009811341762543, 0.25659874081611633, 0.9247371554374695, 0.9287974834442139
44, 0.21790853142738342, 0.2574054002761841, 0.9275041222572327, 0.925632894039154
45, 0.2235737144947052, 0.25791409611701965, 0.9247371554374695, 0.9240506291389465
46, 0.21551497280597687, 0.25406578183174133, 0.9286109805107117, 0.922468364238739
47, 0.211772620677948, 0.25528684258461, 0.9263973236083984, 0.9240506291389465
48, 0.20209352672100067, 0.24974839389324188, 0.9297177791595459, 0.925632894039154
49, 0.19100631773471832, 0.2494221180677414, 0.9308245778083801, 0.9272152185440063
50, 0.19164372980594635, 0.24616654217243195, 0.9302711486816406, 0.9287974834442139
51, 0.20633086562156677, 0.25287064909935, 0.9335916042327881, 0.9287974834442139
52, 0.21897652745246887, 0.2501884996891022, 0.9286109805107117, 0.9287974834442139
53, 0.2010791301727295, 0.24779437482357025, 0.9319313764572144, 0.9351266026496887
54, 0.1816621720790863, 0.24797531962394714, 0.9346984028816223, 0.9303797483444214
55, 0.18693794310092926, 0.2472236454486847, 0.9341449737548828, 0.9240506291389465
56, 0.16324377059936523, 0.23915918171405792, 0.9485334753990173, 0.9319620132446289
57, 0.18795543909072876, 0.2507769763469696, 0.9391255974769592, 0.9208860993385315
58, 0.18085089325904846, 0.2496914267539978, 0.9374654293060303, 0.925632894039154
59, 0.1638389527797699, 0.24863943457603455, 0.9518539309501648, 0.925632894039154
60, 0.15609107911586761, 0.2495691031217575, 0.9441062808036804, 0.9319620132446289
61, 0.17038215696811676, 0.24819864332675934, 0.938018798828125, 0.925632894039154
62, 0.1533816158771515, 0.24740397930145264, 0.9479801058769226, 0.9272152185440063
63, 0.157016783952713, 0.25012892484664917, 0.9441062808036804, 0.9272152185440063
64, 0.15769700706005096, 0.2489015907049179, 0.954620897769928, 0.9287974834442139
65, 0.145309180021286, 0.24064168334007263, 0.9540675282478333, 0.9208860993385315
66, 0.13789905607700348, 0.25010547041893005, 0.9535140991210938, 0.9272152185440063
