Epoch, Loss, Validation Loss, Accuracy, Validation Accuracy
1, 0.7020671367645264, 0.6607475280761719, 0.5501065850257874, 0.7427101135253906
2, 0.666113018989563, 0.6249726414680481, 0.6039445400238037, 0.7667238712310791
3, 0.5898163318634033, 0.5821465253829956, 0.6849679946899414, 0.7667238712310791
4, 0.5718925595283508, 0.5490610599517822, 0.7094882726669312, 0.7684391140937805
5, 0.5476682186126709, 0.5303623080253601, 0.7201492786407471, 0.7667238712310791
6, 0.504292368888855, 0.5043357014656067, 0.7569296360015869, 0.7770154476165771
7, 0.49625465273857117, 0.4826563894748688, 0.7595948576927185, 0.7907375693321228
8, 0.4646514654159546, 0.45828869938850403, 0.7793176770210266, 0.8096054792404175
9, 0.43761560320854187, 0.43013617396354675, 0.7953091859817505, 0.8198970556259155
10, 0.40363770723342896, 0.40090668201446533, 0.8176972270011902, 0.833619236946106
11, 0.37897661328315735, 0.3801022171974182, 0.8342217206954956, 0.8473413586616516
12, 0.367317795753479, 0.3613230884075165, 0.8320895433425903, 0.8559176921844482
13, 0.36352288722991943, 0.3422951400279999, 0.8416844606399536, 0.8765008449554443
14, 0.3408588469028473, 0.32146957516670227, 0.8512793183326721, 0.9005146026611328
15, 0.31986111402511597, 0.3085680305957794, 0.8715351819992065, 0.9108061790466309
16, 0.30970749258995056, 0.30148497223854065, 0.8736673593521118, 0.9073756337165833
17, 0.29354673624038696, 0.28479334712028503, 0.8821961879730225, 0.9159519672393799
18, 0.28094586730003357, 0.2668113708496094, 0.8891258239746094, 0.9245283007621765
19, 0.26898443698883057, 0.26217639446258545, 0.8912580013275146, 0.9262435436248779
20, 0.2592427432537079, 0.25094830989837646, 0.8992537260055542, 0.9296740889549255
21, 0.25326821208000183, 0.24290625751018524, 0.9035181403160095, 0.9331046342849731
22, 0.24709002673625946, 0.23288001120090485, 0.9072494506835938, 0.9331046342849731
23, 0.23882998526096344, 0.22941634058952332, 0.9115138649940491, 0.9348198771476746
24, 0.21550580859184265, 0.22236193716526031, 0.9152451753616333, 0.9399656653404236
