Epoch, Loss, Validation Loss, Accuracy, Validation Accuracy
1, 0.7063449025154114, 0.6701754331588745, 0.5248498320579529, 0.6926407217979431
2, 0.6682836413383484, 0.6359485387802124, 0.6002184748649597, 0.738095223903656
3, 0.6368779540061951, 0.5968533754348755, 0.6395412087440491, 0.7878788113594055
4, 0.6097754836082458, 0.5592285394668579, 0.6744948029518127, 0.7813853025436401
5, 0.5624873042106628, 0.5350838303565979, 0.7138175964355469, 0.7705627679824829
6, 0.5500363707542419, 0.5169342756271362, 0.7285636067390442, 0.8073592782020569
7, 0.5202199816703796, 0.4999871551990509, 0.7493172883987427, 0.8160173296928406
8, 0.49962422251701355, 0.47855761647224426, 0.7618787288665771, 0.8528138399124146
9, 0.4806137979030609, 0.44972729682922363, 0.7913708090782166, 0.8896104097366333
10, 0.4519038200378418, 0.4280804395675659, 0.8104860782623291, 0.9134199023246765
11, 0.4233694076538086, 0.403102844953537, 0.8350628018379211, 0.9220778942108154
12, 0.4005298912525177, 0.37871915102005005, 0.8547241687774658, 0.9242424368858337
13, 0.36804255843162537, 0.35790765285491943, 0.8612779974937439, 0.9242424368858337
14, 0.3499264121055603, 0.34053835272789, 0.8858547210693359, 0.9242424368858337
15, 0.34749770164489746, 0.33392876386642456, 0.8809393644332886, 0.9242424368858337
16, 0.32021746039390564, 0.3234551250934601, 0.8995084762573242, 0.9220778942108154
17, 0.31594428420066833, 0.3141096830368042, 0.8956854343414307, 0.9220778942108154
18, 0.2981371581554413, 0.3071447014808655, 0.9011468887329102, 0.9220778942108154
19, 0.3026587963104248, 0.2982708513736725, 0.8913162350654602, 0.9220778942108154
20, 0.28071266412734985, 0.29512181878089905, 0.908793032169342, 0.9242424368858337
