Epoch, Loss, Validation Loss, Accuracy, Validation Accuracy
1, 0.7066258788108826, 0.6687923669815063, 0.5198924541473389, 0.703157901763916
2, 0.667046070098877, 0.6351112723350525, 0.5870967507362366, 0.7200000286102295
3, 0.6436516046524048, 0.6044999361038208, 0.6295698881149292, 0.7536842226982117
4, 0.5928909182548523, 0.578280508518219, 0.6779569983482361, 0.7621052861213684
5, 0.5839841365814209, 0.5495449900627136, 0.6827957034111023, 0.7599999904632568
6, 0.5272310972213745, 0.5202680826187134, 0.727419376373291, 0.7599999904632568
7, 0.49269813299179077, 0.5027835369110107, 0.7650537490844727, 0.7810526490211487
8, 0.4927724003791809, 0.4702407121658325, 0.748924732208252, 0.8105263113975525
9, 0.46621692180633545, 0.44243937730789185, 0.7822580933570862, 0.8378947377204895
10, 0.4339461922645569, 0.42250725626945496, 0.7903226017951965, 0.8526315689086914
11, 0.41404756903648376, 0.40351927280426025, 0.8139784932136536, 0.854736864566803
12, 0.39969193935394287, 0.37621283531188965, 0.8134408593177795, 0.8884210586547852
13, 0.3820153474807739, 0.354641854763031, 0.8419354557991028, 0.8968421220779419
14, 0.3672409951686859, 0.33697137236595154, 0.8403225541114807, 0.9073684215545654
15, 0.3181372880935669, 0.31950199604034424, 0.8688172101974487, 0.9073684215545654
16, 0.29691994190216064, 0.2997360825538635, 0.8860214948654175, 0.9094736576080322
17, 0.2830946445465088, 0.2832106947898865, 0.898924708366394, 0.9115789532661438
18, 0.27928897738456726, 0.2790318429470062, 0.8935483694076538, 0.9136841893196106
19, 0.27031442523002625, 0.2667558491230011, 0.89838707447052, 0.9115789532661438
20, 0.2489515095949173, 0.26246336102485657, 0.9096774458885193, 0.917894721031189
21, 0.23886801302433014, 0.25791433453559875, 0.9155914187431335, 0.9200000166893005
22, 0.23375152051448822, 0.2502427399158478, 0.9188172221183777, 0.9221052527427673
23, 0.21989624202251434, 0.2458094358444214, 0.9241935610771179, 0.9263157844543457
24, 0.22443103790283203, 0.2443636953830719, 0.9198924899101257, 0.9263157844543457
25, 0.2155003398656845, 0.23761023581027985, 0.926881730556488, 0.9263157844543457
26, 0.20627370476722717, 0.2339918613433838, 0.9274193644523621, 0.9326315522193909
27, 0.21305133402347565, 0.23117156326770782, 0.9220430254936218, 0.9305263161659241
28, 0.21079537272453308, 0.23215653002262115, 0.92580646276474, 0.9305263161659241
29, 0.20127636194229126, 0.23113588988780975, 0.9344086050987244, 0.9305263161659241
30, 0.20791852474212646, 0.22213749587535858, 0.9306451678276062, 0.9284210801124573
